Wall time,Step,Value
1751581047.820245,477,-38.83339309692383
1751581068.703591,478,-7.784596920013428
1751581100.032001,479,33.14326858520508
1751581114.698857,480,-33.14338302612305
1751581131.400325,481,-6.140631675720215
1751581146.262142,482,-4.925006866455078
1751581166.93442,483,-11.570136070251465
1751581183.828669,484,-5.456385612487793
1751581204.525545,485,45.34162521362305
1751581217.381917,486,-30.163969039916992
1751581251.928786,487,39.76176834106445
1751581260.565204,488,-25.076313018798828
1751581277.252173,489,28.220678329467773
1751581289.483739,490,-9.730725288391113
1751581302.96079,491,-2.3670971393585205
1751581327.086375,492,48.71957778930664
1751581333.528131,493,-16.423120498657227
1751581353.448874,494,30.927217483520508
1751581389.965332,495,12.056965827941895
1751581403.234068,496,-36.69779968261719
1751581421.297539,497,-2.8854522705078125
1751581438.520877,498,30.880937576293945
1751581456.437398,499,3.731368064880371
1751581474.156273,500,-6.7043375968933105
1751581476.61584,501,30.0
1751581499.952558,502,33.7618522644043
1751581502.448255,503,-10.0
1751581525.852959,504,-15.758200645446777
1751581536.317143,505,38.724693298339844
1751581565.042755,506,24.793174743652344
1751581591.322792,507,-20.40595817565918
1751581595.978359,508,31.459762573242188
1751581614.9889,509,46.34587860107422
1751581628.449544,510,-26.342510223388672
1751581635.615633,511,35.9002685546875
1751581657.046716,512,-3.3296804428100586
1751581682.370728,513,-11.937983512878418
1751581697.709339,514,38.05710983276367
1751581700.313902,515,-10.0
1751581715.99472,516,40.72255325317383
1751581773.373185,517,-69.834228515625
1751581802.698931,518,-17.388938903808594
1751581812.380491,519,35.27256774902344
1751581827.646438,520,-21.729795455932617
1751581854.156504,521,-8.846774101257324
1751581881.701908,522,-9.312782287597656
1751581904.296663,523,-9.77225112915039
1751581932.488009,524,-14.27053451538086
1751581949.18353,525,43.07365417480469
1751581970.642532,526,-25.946897506713867
1751581986.335449,527,-5.216317176818848
1751582008.216937,528,-22.930326461791992
1751582015.299745,529,31.802841186523438
1751582047.650818,530,29.510454177856445
1751582053.645721,531,-18.30035400390625
1751582075.792667,532,28.73443603515625
1751582101.476359,533,-27.843242645263672
1751582118.767105,534,-3.8405869007110596
1751582127.947316,535,37.03652572631836
1751582136.693855,536,-19.092666625976562
1751582155.186866,537,-8.018587112426758
1751582174.864588,538,-10.970797538757324
1751582181.310678,539,33.62034606933594
1751582192.406619,540,35.596866607666016
1751582196.625388,541,-14.607922554016113
1751582213.507644,542,-6.103947639465332
1751582234.78742,543,-3.396009922027588
1751582254.087769,544,-10.46338176727295
1751582290.838369,545,33.47935104370117
1751582320.123185,546,-49.6607666015625
1751582337.599083,547,-20.545257568359375
1751582346.888007,548,33.965049743652344
1751582357.123996,549,37.292240142822266
1751582393.663737,550,-17.624732971191406
1751582419.131834,551,-2.625774621963501
1751582437.409134,552,-5.81133508682251
1751582456.117972,553,35.91719436645508
1751582475.620637,554,-31.059314727783203
1751582483.880034,555,37.13549041748047
1751582506.561124,556,-18.34363555908203
1751582516.262754,557,32.674903869628906
1751582531.702346,558,-4.99584436416626
1751582549.113296,559,-3.63476300239563
1751582561.272659,560,36.220157623291016
1751582573.743202,561,-25.264429092407227
1751582581.211715,562,34.5860595703125
1751582593.068245,563,37.98814010620117
1751582614.381769,564,43.86670684814453
1751582647.111453,565,-11.42710018157959
1751582660.549762,566,-6.778799057006836
1751582679.629616,567,-10.782453536987305
1751582696.3088,568,-14.936848640441895
1751582712.581485,569,-6.855615615844727
1751582730.655652,570,-1.6018757820129395
1751582750.558561,571,-10.25331974029541
1751582765.826805,572,-11.406671524047852
1751582792.125015,573,-18.356279373168945
1751582808.983856,574,-6.119837284088135
1751582827.524325,575,-10.616239547729492
1751582855.440282,576,-24.331130981445312
1751582870.497929,577,-3.367659330368042
1751582898.753688,578,-1.3559894561767578
1751582925.022009,579,47.697532653808594
1751582936.801543,580,-26.604049682617188
1751582964.838095,581,-17.131254196166992
1751582982.421319,582,-4.726700305938721
1751583002.701067,583,44.01333236694336
1751583018.328171,584,22.58356475830078
1751583066.770393,585,-30.818260192871094
1751583077.830603,586,38.26061248779297
1751583109.505093,587,-15.240517616271973
1751583125.01637,588,-6.9819746017456055
1751583149.239971,589,26.49466896057129
1751583166.597245,590,-35.03353500366211
1751583186.684927,591,32.83208084106445
1751583191.943138,592,-14.481117248535156
1751583210.633515,593,-3.48437762260437
1751583221.327863,594,36.74441146850586
1751583242.413721,595,-0.11408957839012146
1751583268.097177,596,-11.828577041625977
1751583283.778844,597,-8.634504318237305
1751583301.655806,598,-13.666756629943848
1751583321.140067,599,-17.612327575683594
1751583342.645965,600,37.31086349487305
1751583349.273005,601,-19.282569885253906
1751583369.57881,602,28.185935974121094
1751583404.712708,603,26.82749366760254
1751583441.665858,604,-29.400047302246094
1751583456.720431,605,-5.680933475494385
1751583466.799908,606,35.42121124267578
1751583476.067885,607,35.19779586791992
1751583486.502022,608,-20.02804183959961
1751583500.777233,609,-9.759614944458008
1751583505.045677,610,29.747901916503906
1751583517.714786,611,-4.390246868133545
1751583534.579529,612,-10.620646476745605
1751583580.132495,613,-37.65462875366211
1751583592.175568,614,-2.3407773971557617
1751583640.750391,615,-19.037601470947266
1751583657.624145,616,-8.3160982131958
1751583674.322832,617,-5.620699405670166
1751583699.003709,618,-19.923377990722656
1751583703.254367,619,31.69670867919922
1751583718.942746,620,40.844730377197266
1751583749.672012,621,-3.676210880279541
1751583753.110966,622,30.760713577270508
1751583765.37905,623,41.504459381103516
1751583777.44376,624,-29.211830139160156
1751583799.531005,625,44.15486145019531
1751583809.21571,626,-25.66731834411621
1751583827.107664,627,-8.116752624511719
1751583861.810624,628,-12.528244018554688
1751583898.925142,629,-10.645145416259766
1751583908.792806,630,37.64380645751953
1751583922.069513,631,-9.000178337097168
1751583937.161011,632,42.72245407104492
1751583989.122361,633,-72.03239440917969
1751584041.105867,634,-22.51991081237793
1751584062.2171,635,-10.645914077758789
1751584071.89956,636,34.55543518066406
1751584097.170999,637,-5.710146427154541
1751584116.033285,638,-14.714882850646973
1751584128.310558,639,-4.126221656799316
1751584143.994568,640,-3.565462350845337
1751584162.0596,641,-7.541733264923096
1751584176.160256,642,35.544498443603516
1751584199.863449,643,44.97882080078125
1751584217.354409,644,-37.79350662231445
1751584238.626818,645,-45.77371597290039
1751584253.510607,646,42.646766662597656
1751584286.046268,647,9.623289108276367
1751584307.338791,648,-15.439534187316895
1751584326.80427,649,34.010292053222656
1751584345.667535,650,-13.82558822631836
1751584383.431488,651,-22.19582748413086
1751584414.149908,652,-1.6281538009643555
1751584440.093416,653,35.05473327636719
1751584449.10292,654,-12.366825103759766
1751584489.256039,655,-1.4711825847625732
1751584512.725317,656,-17.164630889892578
1751584521.516464,657,35.443336486816406
1751584555.781565,658,41.75328063964844
1751584569.856794,659,36.747467041015625
1751584583.949182,660,-16.38862419128418
1751584599.799095,661,-5.900360584259033
1751584615.282675,662,33.734378814697266
1751584628.166826,663,-17.032550811767578
1751584636.230229,664,35.16398620605469
1751584673.156426,665,-19.45541000366211
1751584693.447848,666,-5.906617164611816
1751584765.43426,667,-61.641761779785156
1751584778.951609,668,-5.414935111999512
1751584800.837092,669,-12.106590270996094
1751584813.722353,670,37.85377883911133
1751584816.350309,671,-10.0
1751584829.418992,672,-5.032068729400635
1751584840.893988,673,37.84425354003906
1751584911.495168,674,16.089675903320312
1751584916.341438,675,-16.030790328979492
1751584944.476082,676,-15.179001808166504
1751584952.739875,677,36.19088363647461
1751584964.591117,678,-7.902196407318115
1751584975.281019,679,39.55986022949219
1751584985.744308,680,-7.199016571044922
1751585006.840427,681,-5.349285125732422
1751585020.904637,682,-3.66664719581604
1751585034.401529,683,-1.858703374862671
1751585051.475245,684,-6.331140995025635
1751585101.823688,685,-32.82255172729492
1751585110.88564,686,37.670589447021484
1751585140.19035,687,-7.268801212310791
1751585156.286925,688,-4.251181602478027
1751585176.575083,689,-6.2568440437316895
1751585197.677667,690,35.170326232910156
1751585208.137062,691,-21.368846893310547
1751585218.982756,692,38.041221618652344
1751585244.126528,693,42.595947265625
1751585249.369681,694,-16.24899673461914
1751585278.092773,695,40.42987060546875
1751585282.517532,696,-14.140633583068848
1751585297.589304,697,37.55189514160156
1751585305.66553,698,-19.88504981994629
1751585315.314902,699,33.4869384765625
1751585332.383072,700,36.77022171020508
1751585348.481297,701,45.36199951171875
1751585352.305598,702,-12.746828079223633
1751585370.433967,703,-8.837068557739258
1751585389.531393,704,39.31255340576172
1751585402.38111,705,-15.882625579833984
1751585418.875656,706,-3.406060218811035
1751585429.715947,707,39.32775115966797
1751585437.988122,708,33.48423767089844
1751585451.845921,709,40.46388244628906
1751585465.703276,710,-11.549418449401855
1751585483.796283,711,-10.71319580078125
1751585513.318111,712,0.16074946522712708
1751585534.413978,713,-6.99448299407959
1751585552.088287,714,-4.992897033691406
1751585569.00549,715,-12.34821605682373
1751585590.316559,716,-15.567061424255371
1751585623.206066,717,-19.084047317504883
1751585648.884514,718,-12.080020904541016
1751585678.215668,719,-18.287677764892578
1751585700.730537,720,-19.20594596862793
1751585713.926372,721,-3.951909303665161
1751585718.071214,722,31.090877532958984
1751585739.394995,723,48.34177017211914
1751585768.293925,724,-43.64735412597656
1751585788.394856,725,-6.6560869216918945
1751585809.887831,726,35.396080017089844
1751585825.766402,727,-17.555461883544922
1751585858.009106,728,-46.48217010498047
1751585872.163672,729,-3.2068967819213867
1751585903.68458,730,-20.54643440246582
1751585930.395188,731,-11.611847877502441
1751585947.676622,732,-2.6686620712280273
1751585966.986797,733,46.57664108276367
1751585980.234117,734,-21.782407760620117
1751586004.882261,735,39.43299865722656
1751586054.12716,736,-8.307893753051758
1751586079.435222,737,-7.577662944793701
